,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,经度,纬度,stop,站点,true_stop
8325,327244083,2,1.6,2014-06-10 09:09:05,西部公共汽车,334路,粤BH0979,114.060089,22.638483,49,坂田路口西,12
8238,321202771,2,1.6,2014-06-10 09:12:19,西部公共汽车,334路,粤BH0979,114.054855,22.636011,15,坂田市场,13
8225,294415815,2,1.6,2014-06-10 09:12:21,西部公共汽车,334路,粤BH0979,114.054855,22.636011,15,坂田市场,13
8285,180068187,2,1.6,2014-06-10 09:12:34,西部公共汽车,334路,粤BH0979,114.054855,22.636011,15,坂田市场,13
8316,325875293,3,2.4,2014-06-10 09:17:57,西部公共汽车,334路,粤BH0979,114.039131,22.641315,7,上油松村,17
8324,327016742,2,1.6,2014-06-10 09:18:07,西部公共汽车,334路,粤BH0979,114.039131,22.641315,7,上油松村,17
7698,330308087,2,1.6,2014-06-10 09:18:10,西部公共汽车,334路,粤BH0979,114.039131,22.641315,7,上油松村,17
8240,322161818,2,1.6,2014-06-10 09:19:20,西部公共汽车,334路,粤BH0979,114.033668,22.643022,60,牛栏前市场,18
8236,298873850,2,1.6,2014-06-10 09:27:03,西部公共汽车,334路,粤BH0979,114.031036,22.630935,30,沙吓,21
8226,294451618,5,3.9,2014-06-10 09:27:12,西部公共汽车,334路,粤BH0979,114.031036,22.630935,30,沙吓,21
8278,80094180,2,1.6,2014-06-10 09:30:03,西部公共汽车,334路,粤BH0979,114.034133,22.625272,3,沙元埔,23
8296,291743455,2,1.6,2014-06-10 09:32:26,西部公共汽车,334路,粤BH0979,114.035705,22.619932,48,民康路口,24
8326,328101410,2,1.6,2014-06-10 09:33:30,西部公共汽车,334路,粤BH0979,114.036766,22.617523,48,民康路口,24
8276,30038235,2,1.6,2014-06-10 09:35:47,西部公共汽车,334路,粤BH0979,114.038246,22.614711,48,民康路口,24
8321,326781751,2,1.6,2014-06-10 09:35:51,西部公共汽车,334路,粤BH0979,114.038673,22.614007,48,民康路口,24
8224,294355698,6,4.65,2014-06-10 09:41:12,西部公共汽车,334路,粤BH0979,114.041908,22.603136,29,惠鑫公寓,27
8280,80359358,2,1.6,2014-06-10 09:45:51,西部公共汽车,334路,粤BH0979,114.046569,22.595476,9,民乐地铁站,28
8286,280407508,2,1.2,2014-06-10 09:59:54,西部公共汽车,334路,粤BH0979,114.058654,22.571191,58,凯丰花园,29
8281,80377200,2,1.2,2014-06-10 10:00:20,西部公共汽车,334路,粤BH0979,114.057128,22.571216,58,凯丰花园,29
8297,322722916,3,2.0,2014-06-10 10:00:31,西部公共汽车,334路,粤BH0979,114.057128,22.571216,58,凯丰花园,29
8284,180043096,3,2.4,2014-06-10 10:00:42,西部公共汽车,334路,粤BH0979,114.056327,22.571445,58,凯丰花园,29
8233,296054736,3,2.4,2014-06-10 10:01:01,西部公共汽车,334路,粤BH0979,114.054832,22.57142,59,中康公园,31
8274,23468537,2,1.6,2014-06-10 10:01:24,西部公共汽车,334路,粤BH0979,114.054832,22.57142,59,中康公园,31
8235,296290811,3,2.0,2014-06-10 10:03:09,西部公共汽车,334路,粤BH0979,114.047431,22.571504,68,梅林三村,33
7705,364037968,2,1.6,2014-06-10 10:06:12,西部公共汽车,334路,粤BH0979,114.040054,22.569791,25,梅林二村,34
8314,325450705,2,1.6,2014-06-10 10:07:10,西部公共汽车,334路,粤BH0979,114.035697,22.568147,61,下梅林市场,67
7702,361046719,4,3.15,2014-06-10 10:07:24,西部公共汽车,334路,粤BH0979,114.035697,22.568147,61,下梅林市场,67
7709,700103271,2,1.2,2014-06-10 10:10:52,西部公共汽车,334路,粤BH0979,114.032821,22.563165,24,广中医深圳医院,37
8268,20013242,2,1.2,2014-06-10 10:10:54,西部公共汽车,334路,粤BH0979,114.032821,22.563165,24,广中医深圳医院,37
8220,293949686,2,1.6,2014-06-10 10:11:11,西部公共汽车,334路,粤BH0979,114.032928,22.562507,24,广中医深圳医院,37
8327,328138649,2,1.6,2014-06-10 10:11:19,西部公共汽车,334路,粤BH0979,114.032226,22.562536,24,广中医深圳医院,37
8213,292787724,3,2.4,2014-06-10 10:12:23,西部公共汽车,334路,粤BH0979,114.027503,22.5618,34,北环香梅北天桥,38
8218,293844210,2,1.6,2014-06-10 10:12:28,西部公共汽车,334路,粤BH0979,114.026954,22.561685,34,北环香梅北天桥,38
8311,325108333,2,1.6,2014-06-10 10:12:37,西部公共汽车,334路,粤BH0979,114.026954,22.561685,34,北环香梅北天桥,38
8269,20036628,3,2.4,2014-06-10 10:12:45,西部公共汽车,334路,粤BH0979,114.026954,22.561685,34,北环香梅北天桥,38
8223,294342226,4,3.15,2014-06-10 10:15:15,西部公共汽车,334路,粤BH0979,114.013389,22.560104,44,北环香蜜立交西,40
8318,326517984,3,2.4,2014-06-10 10:20:37,西部公共汽车,334路,粤BH0979,113.975097,22.564027,8,桃源村,43
8305,324257160,2,1.2,2014-06-10 10:22:23,西部公共汽车,334路,粤BH0979,113.971031,22.566225,41,鼎胜山邻,44
8275,30018742,3,2.4,2014-06-10 10:22:35,西部公共汽车,334路,粤BH0979,113.97042,22.566616,41,鼎胜山邻,44
8328,328236731,2,1.6,2014-06-10 10:27:55,西部公共汽车,334路,粤BH0979,113.955909,22.571105,28,龙辉花园,46
8319,326530721,2,1.6,2014-06-10 10:28:00,西部公共汽车,334路,粤BH0979,113.955047,22.571155,28,龙辉花园,46
8231,294664012,2,1.6,2014-06-10 10:34:56,西部公共汽车,334路,粤BH0979,113.945739,22.558811,66,朗山路中,50
7697,330128608,2,1.6,2014-06-10 10:35:45,西部公共汽车,334路,粤BH0979,113.942337,22.559576,33,孙逸仙心血管医院,51
8219,293880295,2,1.6,2014-06-10 10:36:30,西部公共汽车,334路,粤BH0979,113.94078799999998,22.560022,33,孙逸仙心血管医院,51
8273,23459812,2,1.6,2014-06-10 10:41:44,西部公共汽车,334路,粤BH0979,113.940559,22.546663,39,深南科苑立交北,65
8300,323023315,2,1.6,2014-06-10 10:41:48,西部公共汽车,334路,粤BH0979,113.940559,22.546663,39,深南科苑立交北,65
8232,295099498,2,1.6,2014-06-10 10:41:50,西部公共汽车,334路,粤BH0979,113.940559,22.546663,39,深南科苑立交北,65
8294,291477453,2,1.6,2014-06-10 10:41:52,西部公共汽车,334路,粤BH0979,113.940559,22.546663,39,深南科苑立交北,65
8288,285042110,2,1.6,2014-06-10 10:41:56,西部公共汽车,334路,粤BH0979,113.940589,22.546239,39,深南科苑立交北,65
8307,324571503,2,1.2,2014-06-10 10:44:26,西部公共汽车,334路,粤BH0979,113.9449,22.544786,54,深南科技立交北,56
7703,361122554,2,1.6,2014-06-10 10:44:29,西部公共汽车,334路,粤BH0979,113.9449,22.544786,54,深南科技立交北,56
8306,324393965,2,1.6,2014-06-10 10:46:08,西部公共汽车,334路,粤BH0979,113.944648,22.539403,64,中兴通讯,58
8310,325049269,2,1.2,2014-06-10 10:47:32,西部公共汽车,334路,粤BH0979,113.940734,22.539281,62,深港产学研基地,59
8304,323941513,2,1.2,2014-06-10 10:47:35,西部公共汽车,334路,粤BH0979,113.940574,22.538963,62,深港产学研基地,59
8329,329215682,2,1.6,2014-06-10 10:48:42,西部公共汽车,334路,粤BH0979,113.938034,22.535444,62,深港产学研基地,59
8289,285087565,2,1.6,2014-06-10 10:50:20,西部公共汽车,334路,粤BH0979,113.932632,22.531648,21,粤海门村,64
8320,326678366,2,1.6,2014-06-10 10:50:22,西部公共汽车,334路,粤BH0979,113.932632,22.531648,21,粤海门村,64
10247,323003585,2,1.6,2014-06-10 13:32:59,西部公共汽车,334路,粤BH0979,114.072937,22.654176,26,雪象新村,1
10248,323003586,2,1.6,2014-06-10 13:33:01,西部公共汽车,334路,粤BH0979,114.072937,22.654176,26,雪象新村,1
10230,321891639,2,1.6,2014-06-10 13:35:52,西部公共汽车,334路,粤BH0979,114.06858,22.659183,6,坂田街道二办,2
11195,360418677,2,1.6,2014-06-10 13:35:56,西部公共汽车,334路,粤BH0979,114.06858,22.659183,6,坂田街道二办,2
8799,293196863,2,1.6,2014-06-10 13:39:07,西部公共汽车,334路,粤BH0979,114.05883,22.662416,67,岗头市场,4
10276,326930267,2,1.6,2014-06-10 13:39:16,西部公共汽车,334路,粤BH0979,114.05883,22.662416,67,岗头市场,4
8544,251375135,2,1.0,2014-06-10 13:39:29,西部公共汽车,334路,粤BH0979,114.057662,22.663532,67,岗头市场,4
10270,325696872,2,1.6,2014-06-10 13:39:41,西部公共汽车,334路,粤BH0979,114.057662,22.663532,67,岗头市场,4
8559,291301149,2,1.6,2014-06-10 13:39:50,西部公共汽车,334路,粤BH0979,114.057662,22.663532,67,岗头市场,4
10264,324916335,2,1.6,2014-06-10 13:39:58,西部公共汽车,334路,粤BH0979,114.057426,22.663743,67,岗头市场,4
11249,50423034,2,1.0,2014-06-10 13:40:06,西部公共汽车,334路,粤BH0979,114.057426,22.663743,67,岗头市场,4
11261,151075373,2,1.0,2014-06-10 13:40:08,西部公共汽车,334路,粤BH0979,114.057426,22.663743,67,岗头市场,4
11273,251346558,2,1.0,2014-06-10 13:40:11,西部公共汽车,334路,粤BH0979,114.057426,22.663743,67,岗头市场,4
11262,151079834,2,1.0,2014-06-10 13:40:21,西部公共汽车,334路,粤BH0979,114.05725,22.663892,17,岗头市场南,5
11184,329747993,2,1.6,2014-06-10 13:40:37,西部公共汽车,334路,粤BH0979,114.05661,22.663499,17,岗头市场南,5
11272,251346512,2,1.0,2014-06-10 13:40:47,西部公共汽车,334路,粤BH0979,114.055709,22.661132,51,坂田华城百货,6
11270,251330842,2,1.0,2014-06-10 13:40:52,西部公共汽车,334路,粤BH0979,114.055709,22.661132,51,坂田华城百货,6
11198,361186523,2,1.2,2014-06-10 13:40:57,西部公共汽车,334路,粤BH0979,114.055709,22.661132,51,坂田华城百货,6
10257,324292927,2,1.6,2014-06-10 13:42:56,西部公共汽车,334路,粤BH0979,114.060829,22.653381,23,华为单身公寓北,8
10259,324551071,2,1.6,2014-06-10 13:43:07,西部公共汽车,334路,粤BH0979,114.061714,22.652452,23,华为单身公寓北,8
10278,327018963,4,2.75,2014-06-10 13:48:03,西部公共汽车,334路,粤BH0979,114.058181,22.637872,15,坂田市场,13
8813,294552938,3,2.4,2014-06-10 13:48:43,西部公共汽车,334路,粤BH0979,114.057426,22.637279,15,坂田市场,13
8807,294235222,2,1.6,2014-06-10 13:52:29,西部公共汽车,334路,粤BH0979,114.051055,22.6375,31,利金城工业园,15
11210,661049971,2,1.6,2014-06-10 13:52:31,西部公共汽车,334路,粤BH0979,114.051055,22.6375,31,利金城工业园,15
10282,327158935,5,3.9,2014-06-10 13:53:45,西部公共汽车,334路,粤BH0979,114.04866,22.637968,31,利金城工业园,15
10269,325677107,2,1.6,2014-06-10 13:55:18,西部公共汽车,334路,粤BH0979,114.041908,22.639806,56,水斗新村,16
11196,360731105,2,1.6,2014-06-10 13:55:35,西部公共汽车,334路,粤BH0979,114.040069,22.640844,7,上油松村,17
10266,325226234,2,1.6,2014-06-10 14:03:26,西部公共汽车,334路,粤BH0979,114.032783,22.62906,30,沙吓,21
10246,322925146,2,1.6,2014-06-10 14:08:54,西部公共汽车,334路,粤BH0979,114.035949,22.619491,48,民康路口,24
10258,324387572,2,1.2,2014-06-10 14:08:58,西部公共汽车,334路,粤BH0979,114.036262,22.618839,48,民康路口,24
8808,294319368,2,1.6,2014-06-10 14:12:09,西部公共汽车,334路,粤BH0979,114.040397,22.610416,46,横岭二区,25
10237,322430167,2,1.6,2014-06-10 14:12:14,西部公共汽车,334路,粤BH0979,114.040397,22.610416,46,横岭二区,25
11197,361144790,5,3.9,2014-06-10 14:12:27,西部公共汽车,334路,粤BH0979,114.038658,22.607671,29,惠鑫公寓,27
10293,329426676,2,1.6,2014-06-10 14:12:30,西部公共汽车,334路,粤BH0979,114.038658,22.607671,29,惠鑫公寓,27
10283,327182042,2,1.6,2014-06-10 14:12:31,西部公共汽车,334路,粤BH0979,114.038658,22.607671,29,惠鑫公寓,27
8800,293217124,3,2.4,2014-06-10 14:14:07,西部公共汽车,334路,粤BH0979,114.042022,22.602985,29,惠鑫公寓,27
8575,292882175,2,1.2,2014-06-10 14:15:51,西部公共汽车,334路,粤BH0979,114.04512,22.596748,9,民乐地铁站,28
8811,294438105,3,2.4,2014-06-10 14:23:51,西部公共汽车,334路,粤BH0979,114.05836399999998,22.571212,58,凯丰花园,29
10277,326956853,3,2.4,2014-06-10 14:31:25,西部公共汽车,334路,粤BH0979,114.038719,22.569486,25,梅林二村,34
10240,322741755,2,1.6,2014-06-10 14:31:34,西部公共汽车,334路,粤BH0979,114.037918,22.569187,25,梅林二村,34
8819,296015262,2,1.6,2014-06-10 15:59:45,西部公共汽车,334路,粤BH0979,113.928047,22.503431,21,粤海门村,64
11180,329458904,2,1.2,2014-06-10 16:00:36,西部公共汽车,334路,粤BH0979,113.928047,22.503431,21,粤海门村,64
11256,80436947,2,1.2,2014-06-10 16:01:58,西部公共汽车,334路,粤BH0979,113.928047,22.503431,21,粤海门村,64
10235,322207377,2,1.6,2014-06-10 16:02:54,西部公共汽车,334路,粤BH0979,113.928047,22.503431,21,粤海门村,64
8826,320554011,2,1.6,2014-06-10 16:04:47,西部公共汽车,334路,粤BH0979,113.933822,22.532621,21,粤海门村,64
11208,660494989,6,4.65,2014-06-10 16:05:11,西部公共汽车,334路,粤BH0979,113.933822,22.532621,21,粤海门村,64
8824,320042886,2,1.2,2014-06-10 16:11:53,西部公共汽车,334路,粤BH0979,113.933822,22.532621,21,粤海门村,64
10234,322158809,4,3.15,2014-06-10 16:12:00,西部公共汽车,334路,粤BH0979,113.933822,22.532621,21,粤海门村,64
11265,251004766,2,1.0,2014-06-10 16:14:09,西部公共汽车,334路,粤BH0979,113.940933,22.535955,42,白石科苑路口,60
8812,294477721,5,3.9,2014-06-10 16:17:07,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
8825,320094807,2,1.6,2014-06-10 16:18:01,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
10256,324210569,2,1.6,2014-06-10 16:18:03,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
8574,292845570,2,1.6,2014-06-10 16:18:07,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
10265,325103837,2,1.6,2014-06-10 16:18:13,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
11205,660068563,2,1.6,2014-06-10 16:18:14,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
8549,281029634,2,1.6,2014-06-10 16:18:19,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
8828,320771050,2,1.6,2014-06-10 16:18:21,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
11245,23259954,2,1.6,2014-06-10 16:18:23,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
10244,322898942,2,1.6,2014-06-10 16:18:26,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
11191,330712905,2,1.6,2014-06-10 16:18:31,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
11247,23602331,2,1.6,2014-06-10 16:19:21,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
10268,325397850,2,1.6,2014-06-10 16:19:24,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
10254,323600350,2,1.6,2014-06-10 16:20:28,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
8568,292300330,4,3.15,2014-06-10 16:20:47,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
10272,325942615,4,3.15,2014-06-10 16:21:00,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
10238,322433848,2,1.6,2014-06-10 16:21:05,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
8557,290890504,2,1.2,2014-06-10 16:21:09,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
11201,361321376,2,1.6,2014-06-10 16:21:13,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
10232,321931647,4,3.15,2014-06-10 16:21:28,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
8806,294067597,4,3.15,2014-06-10 16:22:48,西部公共汽车,334路,粤BH0979,113.945045,22.5589,66,朗山路中,50
11243,20721558,2,1.2,2014-06-10 16:24:52,西部公共汽车,334路,粤BH0979,113.952171,22.571287,28,龙辉花园,46
11269,251295684,2,1.0,2014-06-10 16:25:20,西部公共汽车,334路,粤BH0979,113.952171,22.571287,28,龙辉花园,46
11239,20118398,2,1.6,2014-06-10 16:25:58,西部公共汽车,334路,粤BH0979,113.952171,22.571287,28,龙辉花园,46
11244,20791076,2,1.6,2014-06-10 16:29:04,西部公共汽车,334路,粤BH0979,113.952171,22.571287,28,龙辉花园,46
8821,296170596,2,1.6,2014-06-10 16:29:08,西部公共汽车,334路,粤BH0979,113.952171,22.571287,28,龙辉花园,46
8561,291532011,2,1.6,2014-06-10 16:37:37,西部公共汽车,334路,粤BH0979,114.039978,22.563812,61,下梅林市场,67
10288,328254646,2,1.6,2014-06-10 16:41:24,西部公共汽车,334路,粤BH0979,114.039978,22.563812,61,下梅林市场,67
10286,328118863,2,1.2,2014-06-10 16:47:48,西部公共汽车,334路,粤BH0979,114.039978,22.563812,61,下梅林市场,67
11264,180048957,2,1.6,2014-06-10 16:55:00,西部公共汽车,334路,粤BH0979,114.055046,22.571468,59,中康公园,31
11268,251254920,2,1.0,2014-06-10 17:01:03,西部公共汽车,334路,粤BH0979,114.055046,22.571468,59,中康公园,31
8555,290675094,2,1.2,2014-06-10 17:01:43,西部公共汽车,334路,粤BH0979,114.055046,22.571468,59,中康公园,31
11204,364007393,2,1.6,2014-06-10 17:02:20,西部公共汽车,334路,粤BH0979,114.055046,22.571468,59,中康公园,31
11199,361294146,2,1.6,2014-06-10 17:04:31,西部公共汽车,334路,粤BH0979,114.060226,22.571132,58,凯丰花园,29
11203,361557302,2,1.2,2014-06-10 17:04:41,西部公共汽车,334路,粤BH0979,114.060226,22.571132,58,凯丰花园,29
11259,151051768,2,1.0,2014-06-10 17:05:26,西部公共汽车,334路,粤BH0979,114.060226,22.571132,58,凯丰花园,29
11263,151095428,2,1.0,2014-06-10 17:05:28,西部公共汽车,334路,粤BH0979,114.060226,22.571132,58,凯丰花园,29
11241,20175793,2,1.6,2014-06-10 17:05:31,西部公共汽车,334路,粤BH0979,114.060226,22.571132,58,凯丰花园,29
8546,280072085,2,1.6,2014-06-10 17:05:53,西部公共汽车,334路,粤BH0979,114.060752,22.576982,5,福田党校,69
8815,294748784,2,1.6,2014-06-10 17:05:57,西部公共汽车,334路,粤BH0979,114.060752,22.576982,5,福田党校,69
11188,330217945,2,1.2,2014-06-10 17:06:02,西部公共汽车,334路,粤BH0979,114.060752,22.576982,5,福田党校,69
10294,329427678,2,1.2,2014-06-10 17:06:08,西部公共汽车,334路,粤BH0979,114.060752,22.576982,5,福田党校,69
8547,280624304,2,1.2,2014-06-10 17:06:21,西部公共汽车,334路,粤BH0979,114.060752,22.576982,5,福田党校,69
8554,290477588,2,1.6,2014-06-10 17:06:23,西部公共汽车,334路,粤BH0979,114.060752,22.576982,5,福田党校,69
8820,296129830,2,1.2,2014-06-10 17:08:05,西部公共汽车,334路,粤BH0979,114.060752,22.576982,5,福田党校,69
10285,327494684,2,1.6,2014-06-10 17:08:14,西部公共汽车,334路,粤BH0979,114.060752,22.576982,5,福田党校,69
11257,80438648,2,1.2,2014-06-10 17:15:18,西部公共汽车,334路,粤BH0979,114.040588,22.611272,46,横岭二区,25
11200,361320126,2,1.2,2014-06-10 17:15:27,西部公共汽车,334路,粤BH0979,114.040588,22.611272,46,横岭二区,25
8827,320698096,2,1.2,2014-06-10 17:15:36,西部公共汽车,334路,粤BH0979,114.040588,22.611272,46,横岭二区,25
10290,329223191,2,1.2,2014-06-10 17:17:59,西部公共汽车,334路,粤BH0979,114.040588,22.611272,46,横岭二区,25
10292,329411831,2,1.2,2014-06-10 17:18:01,西部公共汽车,334路,粤BH0979,114.040588,22.611272,46,横岭二区,25
8565,292004533,2,1.6,2014-06-10 17:24:30,西部公共汽车,334路,粤BH0979,114.041015,22.640188,7,上油松村,17
10291,329305213,2,1.6,2014-06-10 17:24:34,西部公共汽车,334路,粤BH0979,114.041015,22.640188,7,上油松村,17
11209,660539441,2,1.2,2014-06-10 17:24:36,西部公共汽车,334路,粤BH0979,114.041015,22.640188,7,上油松村,17
8572,292787803,2,1.2,2014-06-10 17:24:40,西部公共汽车,334路,粤BH0979,114.041015,22.640188,7,上油松村,17
11251,50579568,2,1.0,2014-06-10 17:25:04,西部公共汽车,334路,粤BH0979,114.041015,22.640188,7,上油松村,17
11250,50495914,2,1.0,2014-06-10 17:25:10,西部公共汽车,334路,粤BH0979,114.041015,22.640188,7,上油松村,17
