,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,经度,纬度,stop,站点,true_stop
9258,330345531,2,1.6,2014-06-10 22:09:19,西部公共汽车,334路,粤BH0455,114.033195,22.627706,30,沙吓,21
9284,292316309,2,1.6,2014-06-10 22:10:56,西部公共汽车,334路,粤BH0455,114.034217,22.625,3,沙元埔,23
8976,327330199,2,1.6,2014-06-10 22:13:24,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9603,292443901,2,1.6,2014-06-10 22:13:26,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9623,294808446,3,2.0,2014-06-10 22:13:30,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9642,322128685,2,1.6,2014-06-10 22:13:32,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9610,293772765,2,1.6,2014-06-10 22:13:43,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9262,360721550,2,1.6,2014-06-10 22:14:02,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9269,361291112,2,1.2,2014-06-10 22:14:29,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9273,660495913,2,1.2,2014-06-10 22:14:35,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9276,290669503,2,1.6,2014-06-10 22:14:39,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9266,361020493,2,1.6,2014-06-10 22:15:10,西部公共汽车,334路,粤BH0455,114.038345,22.614976,48,民康路口,24
9614,293955592,2,1.6,2014-06-10 22:19:19,西部公共汽车,334路,粤BH0455,114.041908,22.603212,29,惠鑫公寓,27
9248,23505135,2,1.6,2014-06-10 22:19:27,西部公共汽车,334路,粤BH0455,114.041908,22.603212,29,惠鑫公寓,27
9252,80043162,3,2.4,2014-06-10 22:22:17,西部公共汽车,334路,粤BH0455,114.041908,22.603212,29,惠鑫公寓,27
9246,23124025,2,1.6,2014-06-10 22:22:22,西部公共汽车,334路,粤BH0455,114.041908,22.603212,29,惠鑫公寓,27
9608,293519124,2,1.2,2014-06-10 22:25:14,西部公共汽车,334路,粤BH0455,114.046493,22.595552,9,民乐地铁站,28
8970,325947771,2,1.6,2014-06-10 22:33:22,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9285,880101488,2,1.2,2014-06-10 22:33:26,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9251,80007159,2,1.2,2014-06-10 22:33:33,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9647,20317356,2,1.2,2014-06-10 22:34:11,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9247,23137870,2,1.6,2014-06-10 22:34:13,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9634,297735035,2,1.6,2014-06-10 22:34:16,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9607,292895031,4,2.75,2014-06-10 22:35:45,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9646,20175258,3,2.4,2014-06-10 22:37:09,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9254,151078622,2,1.0,2014-06-10 22:38:02,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9249,50052785,2,1.0,2014-06-10 22:38:04,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9238,328241139,2,1.6,2014-06-10 22:38:10,西部公共汽车,334路,粤BH0455,114.032943,22.565864,50,福田农批市场,36
9244,20979561,2,1.6,2014-06-10 22:40:31,西部公共汽车,334路,粤BH0455,114.031257,22.562524,69,深圳石油大厦,66
9264,360921032,2,1.6,2014-06-10 22:40:53,西部公共汽车,334路,粤BH0455,114.031257,22.562524,69,深圳石油大厦,66
9638,320498856,2,1.6,2014-06-10 22:41:53,西部公共汽车,334路,粤BH0455,114.021934,22.560771,34,北环香梅北天桥,38
8972,326802229,3,2.4,2014-06-10 22:42:05,西部公共汽车,334路,粤BH0455,114.021934,22.560771,34,北环香梅北天桥,38
9283,291910992,2,1.6,2014-06-10 22:43:28,西部公共汽车,334路,粤BH0455,114.016845,22.560596,22,北环香蜜立交,39
8966,323864653,2,1.6,2014-06-10 22:43:29,西部公共汽车,334路,粤BH0455,114.016845,22.560596,22,北环香蜜立交,39
9274,680407203,2,1.6,2014-06-10 22:49:54,西部公共汽车,334路,粤BH0455,113.974365,22.564512,8,桃源村,43
2777,291523238,2,1.6,2014-06-10 07:22:29,西部公共汽车,334路,粤BH1212,114.069694,22.656486,26,雪象新村,1
2531,20370754,2,1.6,2014-06-10 07:22:33,西部公共汽车,334路,粤BH1212,114.069694,22.656486,26,雪象新村,1
2544,50557485,2,1.0,2014-06-10 07:22:42,西部公共汽车,334路,粤BH1212,114.069038,22.657068,26,雪象新村,1
2543,50448483,2,1.0,2014-06-10 07:22:44,西部公共汽车,334路,粤BH1212,114.068984,22.657182,26,雪象新村,1
3183,295876891,2,1.6,2014-06-10 07:22:53,西部公共汽车,334路,粤BH1212,114.068817,22.657815,6,坂田街道二办,2
3174,293899777,2,1.2,2014-06-10 07:22:56,西部公共汽车,334路,粤BH1212,114.068687,22.658439,6,坂田街道二办,2
2547,251064831,2,1.0,2014-06-10 07:23:19,西部公共汽车,334路,粤BH1212,114.067855,22.659835,6,坂田街道二办,2
2503,325408215,2,1.6,2014-06-10 07:23:26,西部公共汽车,334路,粤BH1212,114.067855,22.659835,6,坂田街道二办,2
2766,680181549,2,1.6,2014-06-10 07:23:28,西部公共汽车,334路,粤BH1212,114.067855,22.659835,6,坂田街道二办,2
2768,287123278,2,1.6,2014-06-10 07:23:31,西部公共汽车,334路,粤BH1212,114.067665,22.659915,6,坂田街道二办,2
2776,291398542,2,1.6,2014-06-10 07:23:35,西部公共汽车,334路,粤BH1212,114.067665,22.659915,6,坂田街道二办,2
2772,290796219,2,1.6,2014-06-10 07:23:44,西部公共汽车,334路,粤BH1212,114.067665,22.659915,6,坂田街道二办,2
2802,323563546,2,1.6,2014-06-10 07:23:49,西部公共汽车,334路,粤BH1212,114.067665,22.6599,6,坂田街道二办,2
2542,23613772,2,1.6,2014-06-10 07:23:52,西部公共汽车,334路,粤BH1212,114.067665,22.6599,6,坂田街道二办,2
2549,280500735,2,1.6,2014-06-10 07:23:54,西部公共汽车,334路,粤BH1212,114.067665,22.6599,6,坂田街道二办,2
3186,297695579,2,1.6,2014-06-10 07:24:05,西部公共汽车,334路,粤BH1212,114.067665,22.6599,6,坂田街道二办,2
2773,290804576,2,1.6,2014-06-10 07:24:09,西部公共汽车,334路,粤BH1212,114.06768,22.6599,6,坂田街道二办,2
2513,326879954,2,1.6,2014-06-10 07:25:48,西部公共汽车,334路,粤BH1212,114.064331,22.657182,55,华为基地,7
2800,323262337,2,1.6,2014-06-10 07:25:50,西部公共汽车,334路,粤BH1212,114.064048,22.65685,55,华为基地,7
2527,328788787,2,1.6,2014-06-10 07:27:25,西部公共汽车,334路,粤BH1212,114.061935,22.653266,23,华为单身公寓北,8
3012,360425650,2,1.6,2014-06-10 07:27:32,西部公共汽车,334路,粤BH1212,114.06192,22.653217,23,华为单身公寓北,8
2796,322914035,2,1.6,2014-06-10 07:27:47,西部公共汽车,334路,粤BH1212,114.06192,22.653217,23,华为单身公寓北,8
2788,293405258,2,1.6,2014-06-10 07:27:51,西部公共汽车,334路,粤BH1212,114.06192,22.653217,23,华为单身公寓北,8
2497,321763527,4,3.15,2014-06-10 07:27:56,西部公共汽车,334路,粤BH1212,114.06192,22.653217,23,华为单身公寓北,8
3003,330250262,2,1.6,2014-06-10 07:27:59,西部公共汽车,334路,粤BH1212,114.06192,22.653217,23,华为单身公寓北,8
3187,298037466,6,4.65,2014-06-10 07:28:04,西部公共汽车,334路,粤BH1212,114.06192,22.653217,23,华为单身公寓北,8
2536,21024387,2,1.6,2014-06-10 07:29:39,西部公共汽车,334路,粤BH1212,114.061149,22.650016,52,万科城实验学校,9
3016,361216943,6,4.65,2014-06-10 07:29:45,西部公共汽车,334路,粤BH1212,114.061149,22.650016,52,万科城实验学校,9
2794,322561084,6,4.65,2014-06-10 07:29:52,西部公共汽车,334路,粤BH1212,114.061134,22.649833,52,万科城实验学校,9
2514,326919070,2,1.6,2014-06-10 07:37:28,西部公共汽车,334路,粤BH1212,114.058914,22.638135,15,坂田市场,13
2501,325112756,4,3.15,2014-06-10 07:39:42,西部公共汽车,334路,粤BH1212,114.057052,22.636882,15,坂田市场,13
3182,295023624,5,3.9,2014-06-10 07:40:09,西部公共汽车,334路,粤BH1212,114.057052,22.636882,15,坂田市场,13
2500,324843727,2,1.6,2014-06-10 07:51:38,西部公共汽车,334路,粤BH1212,114.049766,22.637739,31,利金城工业园,15
2535,20972188,5,3.9,2014-06-10 07:52:24,西部公共汽车,334路,粤BH1212,114.04618,22.638465,56,水斗新村,16
2504,325986248,4,3.15,2014-06-10 07:52:29,西部公共汽车,334路,粤BH1212,114.04618,22.638465,56,水斗新村,16
2809,323948964,4,3.15,2014-06-10 07:54:17,西部公共汽车,334路,粤BH1212,114.040504,22.640567,7,上油松村,17
2797,322969008,2,1.6,2014-06-10 07:54:27,西部公共汽车,334路,粤BH1212,114.042465,22.639467,56,水斗新村,16
3008,330712531,5,3.9,2014-06-10 07:54:31,西部公共汽车,334路,粤BH1212,114.039932,22.640916,7,上油松村,17
3176,294110836,4,3.15,2014-06-10 07:54:48,西部公共汽车,334路,粤BH1212,114.039543,22.641096,7,上油松村,17
2512,326736019,5,3.9,2014-06-10 07:54:51,西部公共汽车,334路,粤BH1212,114.039932,22.640916,7,上油松村,17
2813,323963496,4,3.15,2014-06-10 07:54:56,西部公共汽车,334路,粤BH1212,114.038734,22.641466,7,上油松村,17
2522,327508228,5,3.9,2014-06-10 07:55:06,西部公共汽车,334路,粤BH1212,114.038414,22.641582,7,上油松村,17
3172,20302487,5,3.9,2014-06-10 07:55:09,西部公共汽车,334路,粤BH1212,114.038414,22.641582,7,上油松村,17
2530,329747785,5,3.9,2014-06-10 07:55:17,西部公共汽车,334路,粤BH1212,114.038414,22.641582,7,上油松村,17
2519,327204218,2,1.6,2014-06-10 07:55:24,西部公共汽车,334路,粤BH1212,114.038414,22.641582,7,上油松村,17
2997,329802997,5,3.9,2014-06-10 07:55:27,西部公共汽车,334路,粤BH1212,114.038414,22.641582,7,上油松村,17
2516,327025045,3,2.4,2014-06-10 07:55:50,西部公共汽车,334路,粤BH1212,114.038436,22.641582,7,上油松村,17
2767,287070222,2,1.6,2014-06-10 07:56:00,西部公共汽车,334路,粤BH1212,114.038436,22.641582,7,上油松村,17
2808,323925484,2,1.6,2014-06-10 07:56:08,西部公共汽车,334路,粤BH1212,114.038154,22.641672,7,上油松村,17
2799,323133993,2,1.6,2014-06-10 07:56:15,西部公共汽车,334路,粤BH1212,114.037193,22.641912,60,牛栏前市场,18
2539,23055897,2,1.6,2014-06-10 07:56:19,西部公共汽车,334路,粤BH1212,114.0373,22.641899,60,牛栏前市场,18
2515,326922587,2,1.6,2014-06-10 07:57:23,西部公共汽车,334路,粤BH1212,114.034286,22.642732,60,牛栏前市场,18
3184,296064620,5,3.9,2014-06-10 07:57:27,西部公共汽车,334路,粤BH1212,114.034286,22.642732,60,牛栏前市场,18
2763,441149807,2,1.6,2014-06-10 07:57:32,西部公共汽车,334路,粤BH1212,114.034286,22.642732,60,牛栏前市场,18
2790,322110431,5,3.9,2014-06-10 07:57:58,西部公共汽车,334路,粤BH1212,114.034286,22.642732,60,牛栏前市场,18
2779,291941081,2,1.6,2014-06-10 08:00:37,西部公共汽车,334路,粤BH1212,114.031753,22.63755,35,牛栏前,20
2771,290768787,5,3.9,2014-06-10 08:00:44,西部公共汽车,334路,粤BH1212,114.031753,22.637449,35,牛栏前,20
2787,293382438,2,1.6,2014-06-10 08:00:54,西部公共汽车,334路,粤BH1212,114.031753,22.637449,35,牛栏前,20
2546,80332237,5,3.9,2014-06-10 08:00:59,西部公共汽车,334路,粤BH1212,114.031753,22.637449,35,牛栏前,20
2520,327399776,5,3.9,2014-06-10 08:01:04,西部公共汽车,334路,粤BH1212,114.031684,22.637075,35,牛栏前,20
2555,285028403,5,3.9,2014-06-10 08:01:43,西部公共汽车,334路,粤BH1212,114.031806,22.635475,35,牛栏前,20
2521,327409282,5,3.9,2014-06-10 08:01:55,西部公共汽车,334路,粤BH1212,114.031951,22.635232,35,牛栏前,20
2806,323804433,2,1.6,2014-06-10 08:05:30,西部公共汽车,334路,粤BH1212,114.032249,22.630783,30,沙吓,21
2998,329815653,2,1.6,2014-06-10 08:05:40,西部公共汽车,334路,粤BH1212,114.032249,22.630783,30,沙吓,21
2509,326472676,5,3.9,2014-06-10 08:05:45,西部公共汽车,334路,粤BH1212,114.032432,22.630817,30,沙吓,21
3015,361133555,4,3.15,2014-06-10 08:05:51,西部公共汽车,334路,粤BH1212,114.032432,22.630817,30,沙吓,21
3177,294116020,2,1.6,2014-06-10 08:05:52,西部公共汽车,334路,粤BH1212,114.032432,22.630817,30,沙吓,21
3181,294799829,2,1.6,2014-06-10 08:06:02,西部公共汽车,334路,粤BH1212,114.032569,22.630832,30,沙吓,21
3001,329875654,5,3.9,2014-06-10 08:06:13,西部公共汽车,334路,粤BH1212,114.032569,22.630832,30,沙吓,21
2507,326172090,4,3.15,2014-06-10 08:06:21,西部公共汽车,334路,粤BH1212,114.032569,22.630832,30,沙吓,21
2795,322909687,5,3.9,2014-06-10 08:07:55,西部公共汽车,334路,粤BH1212,114.033355,22.627708,30,沙吓,21
3185,296110230,4,3.15,2014-06-10 08:07:57,西部公共汽车,334路,粤BH1212,114.033355,22.627708,30,沙吓,21
2801,323453115,4,3.15,2014-06-10 08:07:58,西部公共汽车,334路,粤BH1212,114.033355,22.627708,30,沙吓,21
2550,280657101,5,3.9,2014-06-10 08:08:03,西部公共汽车,334路,粤BH1212,114.03366,22.627092,30,沙吓,21
2518,327126776,3,2.4,2014-06-10 08:08:12,西部公共汽车,334路,粤BH1212,114.033836,22.626611,30,沙吓,21
2807,323852272,3,2.4,2014-06-10 08:08:23,西部公共汽车,334路,粤BH1212,114.033813,22.626684,30,沙吓,21
2523,328177346,5,3.9,2014-06-10 08:08:36,西部公共汽车,334路,粤BH1212,114.033981,22.62615,30,沙吓,21
2775,290924257,4,3.15,2014-06-10 08:09:00,西部公共汽车,334路,粤BH1212,114.034034,22.62615,30,沙吓,21
2803,323661431,3,2.4,2014-06-10 08:09:05,西部公共汽车,334路,粤BH1212,114.034019,22.6259,30,沙吓,21
3009,360098372,2,1.6,2014-06-10 08:09:10,西部公共汽车,334路,粤BH1212,114.034019,22.6259,30,沙吓,21
2774,290897073,4,3.15,2014-06-10 08:09:20,西部公共汽车,334路,粤BH1212,114.034019,22.6259,30,沙吓,21
3013,360860513,2,1.6,2014-06-10 08:09:22,西部公共汽车,334路,粤BH1212,114.033935,22.625806,30,沙吓,21
3175,294033907,2,1.6,2014-06-10 08:09:27,西部公共汽车,334路,粤BH1212,114.033935,22.625806,30,沙吓,21
3180,294799512,5,3.9,2014-06-10 08:09:32,西部公共汽车,334路,粤BH1212,114.033935,22.625806,30,沙吓,21
2502,325178100,2,1.6,2014-06-10 08:09:57,西部公共汽车,334路,粤BH1212,114.034164,22.625516,3,沙元埔,23
2508,326370584,4,3.15,2014-06-10 08:10:00,西部公共汽车,334路,粤BH1212,114.034164,22.625516,3,沙元埔,23
2548,280040245,2,1.6,2014-06-10 08:10:03,西部公共汽车,334路,粤BH1212,114.034179,22.625516,3,沙元埔,23
2498,321844307,4,3.15,2014-06-10 08:10:06,西部公共汽车,334路,粤BH1212,114.034179,22.625516,3,沙元埔,23
2533,20938012,4,3.15,2014-06-10 08:10:13,西部公共汽车,334路,粤BH1212,114.034179,22.625516,3,沙元埔,23
2496,321592491,4,3.15,2014-06-10 08:10:15,西部公共汽车,334路,粤BH1212,114.034179,22.625516,3,沙元埔,23
2532,20432205,4,3.15,2014-06-10 08:10:44,西部公共汽车,334路,粤BH1212,114.034332,22.625249,3,沙元埔,23
2791,322323712,2,1.6,2014-06-10 08:10:47,西部公共汽车,334路,粤BH1212,114.034332,22.625249,3,沙元埔,23
2505,326136463,2,1.6,2014-06-10 08:10:56,西部公共汽车,334路,粤BH1212,114.034332,22.625249,3,沙元埔,23
2780,292210193,2,1.6,2014-06-10 08:12:26,西部公共汽车,334路,粤BH1212,114.035705,22.620735,3,沙元埔,23
3011,360219769,2,1.6,2014-06-10 08:12:29,西部公共汽车,334路,粤BH1212,114.035705,22.620735,3,沙元埔,23
2782,292721993,2,1.6,2014-06-10 08:12:35,西部公共汽车,334路,粤BH1212,114.035705,22.620735,3,沙元埔,23
3002,330248013,3,2.4,2014-06-10 08:12:41,西部公共汽车,334路,粤BH1212,114.035713,22.620767,3,沙元埔,23
2506,326153991,2,1.6,2014-06-10 08:12:53,西部公共汽车,334路,粤BH1212,114.035797,22.620433,3,沙元埔,23
2540,23190215,2,1.6,2014-06-10 08:13:05,西部公共汽车,334路,粤BH1212,114.035797,22.620399,3,沙元埔,23
3010,360159059,2,1.6,2014-06-10 08:13:11,西部公共汽车,334路,粤BH1212,114.035797,22.620399,3,沙元埔,23
2812,323960709,3,2.4,2014-06-10 08:13:38,西部公共汽车,334路,粤BH1212,114.035797,22.620399,3,沙元埔,23
2499,321950334,4,3.15,2014-06-10 08:14:04,西部公共汽车,334路,粤BH1212,114.03582,22.620367,3,沙元埔,23
2517,327097052,2,1.6,2014-06-10 08:14:08,西部公共汽车,334路,粤BH1212,114.03582,22.620367,3,沙元埔,23
2778,291723549,2,1.6,2014-06-10 08:16:23,西部公共汽车,334路,粤BH1212,114.03753600000002,22.616333,48,民康路口,24
2770,290619973,4,3.15,2014-06-10 08:16:29,西部公共汽车,334路,粤BH1212,114.03753600000002,22.616333,48,民康路口,24
2551,280687908,2,1.6,2014-06-10 08:16:31,西部公共汽车,334路,粤BH1212,114.03753600000002,22.616333,48,民康路口,24
2538,23039584,2,1.6,2014-06-10 08:16:34,西部公共汽车,334路,粤BH1212,114.03753600000002,22.616333,48,民康路口,24
3006,330436243,2,1.6,2014-06-10 08:16:49,西部公共汽车,334路,粤BH1212,114.037597,22.616199,48,民康路口,24
2537,21043725,4,3.15,2014-06-10 08:18:24,西部公共汽车,334路,粤BH1212,114.040229,22.611446,46,横岭二区,25
3004,330265481,2,1.6,2014-06-10 08:18:34,西部公共汽车,334路,粤BH1212,114.040397,22.611017,46,横岭二区,25
3017,361223052,2,1.6,2014-06-10 08:18:41,西部公共汽车,334路,粤BH1212,114.040397,22.611017,46,横岭二区,25
2785,293150748,2,1.6,2014-06-10 08:18:52,西部公共汽车,334路,粤BH1212,114.04041200000002,22.610982,46,横岭二区,25
2495,320871184,2,1.6,2014-06-10 08:22:21,西部公共汽车,334路,粤BH1212,114.040603,22.609832,16,横岭,26
2804,323745811,4,3.15,2014-06-10 08:23:42,西部公共汽车,334路,粤BH1212,114.0391,22.607717,29,惠鑫公寓,27
2556,285051684,5,3.9,2014-06-10 08:23:45,西部公共汽车,334路,粤BH1212,114.0391,22.607717,29,惠鑫公寓,27
2781,292481269,4,3.15,2014-06-10 08:23:58,西部公共汽车,334路,粤BH1212,114.0391,22.607717,29,惠鑫公寓,27
2783,293100589,4,3.15,2014-06-10 08:26:27,西部公共汽车,334路,粤BH1212,114.042129,22.602922,29,惠鑫公寓,27
2769,290413016,2,1.2,2014-06-10 08:26:32,西部公共汽车,334路,粤BH1212,114.042129,22.602922,29,惠鑫公寓,27
2526,328633641,2,1.6,2014-06-10 08:26:35,西部公共汽车,334路,粤BH1212,114.042579,22.602472,29,惠鑫公寓,27
2528,329552158,4,3.15,2014-06-10 08:26:41,西部公共汽车,334路,粤BH1212,114.042579,22.602472,29,惠鑫公寓,27
3007,330691357,2,1.6,2014-06-10 10:13:08,西部公共汽车,334路,粤BH1212,113.931106,22.489179,21,粤海门村,64
2541,23318073,2,1.6,2014-06-10 10:17:08,西部公共汽车,334路,粤BH1212,113.928321,22.502515,21,粤海门村,64
2786,293200798,2,1.6,2014-06-10 10:17:11,西部公共汽车,334路,粤BH1212,113.928321,22.502515,21,粤海门村,64
2545,80137485,5,3.9,2014-06-10 10:17:15,西部公共汽车,334路,粤BH1212,113.928253,22.502599,21,粤海门村,64
2552,280747120,2,1.6,2014-06-10 10:18:35,西部公共汽车,334路,粤BH1212,113.927383,22.507432,21,粤海门村,64
2810,323956456,2,1.6,2014-06-10 10:19:39,西部公共汽车,334路,粤BH1212,113.927581,22.5125,21,粤海门村,64
2494,320823914,5,3.9,2014-06-10 10:19:56,西部公共汽车,334路,粤BH1212,113.92768,22.513883,21,粤海门村,64
2784,293110319,6,4.65,2014-06-10 10:20:48,西部公共汽车,334路,粤BH1212,113.927696,22.517665,21,粤海门村,64
3005,330346025,3,2.4,2014-06-10 10:20:53,西部公共汽车,334路,粤BH1212,113.927803,22.518999,21,粤海门村,64
